"(-117)/(-15) - 20/25
"	"7
"	mixed
"4/12 - (-5 + (-87)/(-18))
"	"1/2
"	mixed
"8 + (-5 - (-4 + 2 + 1))
"	"4
"	mixed
"(6/28)/(3/12 - 1)
"	"-2/7
"	mixed
"(2/(-20))/(44/165)
"	"-3/8
"	mixed
"16/100*(-80)/(-32)
"	"2/5
"	mixed
"(3/5)/(572/715)
"	"3/4
"	mixed
"((32/60)/8)/(2/(-6))
"	"-1/5
"	mixed
"(-2)/(23/(-21) - 3/(-7))
"	"3
"	mixed
"-7 + 340/28 + -4 + -1
"	"1/7
"	mixed
"5/(-6 - -11)*0
"	"0
"	mixed
"-1 + (-5)/(-8) - (-6)/80
"	"-3/10
"	mixed
"(6/63)/((-9)/(-63))
"	"2/3
"	mixed
"2/(7/2*(-4)/(-7))
"	"1
"	mixed
"(4/13*1)/2
"	"2/13
"	mixed
"(52/(-72) - 4/(-18))*2
"	"-1
"	mixed
"(-2 - (-3 - -3)) + 3
"	"1
"	mixed
"(66/21 - 3)/((-6)/12)
"	"-2/7
"	mixed
"104/(-2730)*10/4
"	"-2/21
"	mixed
"(-216)/52 - (-5)/(260/8)
"	"-4
"	mixed
"5/((-79)/(-2)*1 - 7)
"	"2/13
"	mixed
"-115 + 121 - (-152)/(-26)
"	"2/13
"	mixed
"(-2 - -1*2) + (-4)/(-10)
"	"2/5
"	mixed
"(-1)/(-4) - (-14)/(-24)
"	"-1/3
"	mixed
"513/684*4/18
"	"1/6
"	mixed
"8/16*(-1 + -5)
"	"-3
"	mixed
"14/12 - (-10)/(-15)
"	"1/2
"	mixed
"(-228)/15 - 126/(-9)
"	"-6/5
"	mixed
"-38*(-2)/16 + -4
"	"3/4
"	mixed
"((-252)/784)/(9/(-12))
"	"3/7
"	mixed
"(-3)/(-2)*(159/(-45) + 3)
"	"-4/5
"	mixed
"4/(-7) - (-204)/210
"	"2/5
"	mixed
"10/4*(-24)/15
"	"-4
"	mixed
"(-38)/8 + 27/(-108)
"	"-5
"	mixed
"(2 - (-4 - -8)) + 225/120
"	"-1/8
"	mixed
"23/46 + (-1)/(-2)
"	"1
"	mixed
"1/((-4 - -3)/3)
"	"-3
"	mixed
"(-13 - -10)*3/9
"	"-1
"	mixed
"0 - 14 - (-4 + -1)
"	"-9
"	mixed
"63/14*(-8)/12
"	"-3
"	mixed
"(24/(-36))/(0 + (-16)/6)
"	"1/4
"	mixed
"((-1)/1)/1 - -5 - 2
"	"2
"	mixed
"(2/8)/((-1239)/(-56) - 21)
"	"2/9
"	mixed
"120/55 + 0 + (-2)/11
"	"2
"	mixed
"((-5)/(-50))/(7/28)
"	"2/5
"	mixed
"1 - (8/4 - 5)
"	"4
"	mixed
"(3/(-6))/(-1 + (-33)/(-30))
"	"-5
"	mixed
"(168/196)/((-3)/42*-3)
"	"4
"	mixed
"((-6 - -2) + 2)*4/2
"	"-4
"	mixed
"(-70)/(-25) + -3 - 3/10
"	"-1/2
"	mixed
"(-21)/84*0/1
"	"0
"	mixed
"(-3)/(-9) + (-110)/(-30)
"	"4
"	mixed
"(-7 + ((-165)/(-2))/15)*2
"	"-3
"	mixed
"36/30*(-45)/(-27)
"	"2
"	mixed
"46/10 - 840/525
"	"3
"	mixed
"((1 + -3)/(-10))/(2/25)
"	"5/2
"	mixed
"187/66 + 3*-1
"	"-1/6
"	mixed
"84/(-10) + (-23 - (-351)/15)
"	"-8
"	mixed
"(-30)/(-27)*306/(-255)
"	"-4/3
"	mixed
"((-2)/11)/(120/(-330))
"	"1/2
"	mixed
"(-1)/1 + ((-330)/21)/(-10)
"	"4/7
"	mixed
"(80/128)/(10/12)
"	"3/4
"	mixed
"19/(-3) - (-11)/((-132)/8)
"	"-7
"	mixed
"(1 - 1) + 7 + -8
"	"-1
"	mixed
"(-1 + -5 + 6)/2
"	"0
"	mixed
"2*(-3 - 8/16)
"	"-7
"	mixed
"1/1*(13 + -14)
"	"-1
"	mixed
"120/(-126) + 6/9
"	"-2/7
"	mixed
"(-1)/(6*3/(-198))
"	"11
"	mixed
"(-8)/6*-2 + 0 + -2
"	"2/3
"	mixed
"(-62)/465 - 219/45
"	"-5
"	mixed
"((-22)/(-6) - 1)/(4/6)
"	"4
"	mixed
"(-2)/((-11)/(-4) + 3/(-4))
"	"-1
"	mixed
"(-40)/(-56) - (-3)/(-3)
"	"-2/7
"	mixed
"-6 + (5 - -1 - 1)
"	"-1
"	mixed
"(-2 + 6)*((-231)/(-22))/(-7)
"	"-6
"	mixed
"(-285)/(-24) + (-816)/68
"	"-1/8
"	mixed
"((-26)/10 - -4) + -1
"	"2/5
"	mixed
"(-189)/(-54)*2/(-112)
"	"-1/16
"	mixed
"248/(-36) + 220/(-198)
"	"-8
"	mixed
"-2*1*(5 - 7 - 0)
"	"4
"	mixed
"3 + -2 + -2 + 4
"	"3
"	mixed
"6/10 - (-18)/(-30)
"	"0
"	mixed
"(-42)/70 - (-12)/10
"	"3/5
"	mixed
"((-49)/(-7) - 3) + -7
"	"-3
"	mixed
"5/3 - 4/6
"	"1
"	mixed
"((-12)/(-152))/((-6)/8)
"	"-2/19
"	mixed
"(-4 + 1)/(-6 + 297/45)
"	"-5
"	mixed
"2/(-5)*(-75)/(-45)
"	"-2/3
"	mixed
"456/(-2660)*(-14)/3
"	"4/5
"	mixed
"(-2)/((-144)/60 + 2)
"	"5
"	mixed
"(-1)/(-5)*21 + 5 + -10
"	"-4/5
"	mixed
"(-54)/(-36)*(-4)/(-6)
"	"1
"	mixed
"(-12)/60 + (-117)/15
"	"-8
"	mixed
"1140/171*(-1)/15
"	"-4/9
"	mixed
"(-114)/44*-2 + 554/(-3047)
"	"5
"	mixed
"(-108)/243 - 2/9
"	"-2/3
"	mixed
"(2 - 37/18)/((-7)/(-21))
"	"-1/6
"	mixed
"(504/(-32))/(-21) - 3/4
"	"0
"	mixed
"(5/4)/((-21)/(-84))
"	"5
"	mixed
"((-10)/(-6))/(4/(-12))
"	"-5
"	mixed
"(-69)/(-153) + ((-14)/(-3) - 5)
"	"2/17
"	mixed
"6/27 + (-61)/(-9)
"	"7
"	mixed
"-6 - (-182)/35 - 19/(-5)
"	"3
"	mixed
"(1521/306 + -5)*(-5 + 1)
"	"2/17
"	mixed
"(16/(-6))/((-16)/24)
"	"4
"	mixed
"(-2)/(-4) - -36*8/(-64)
"	"-4
"	mixed
"(2/34)/(6*(-18)/216)
"	"-2/17
"	mixed
"(228/1197)/(1 - (-5)/(-3))
"	"-2/7
"	mixed
"(-54)/(-14) + (0 - 4)
"	"-1/7
"	mixed
"4/(-7)*1 + (-6000)/(-7560)
"	"2/9
"	mixed
"392/182 + (-12)/78
"	"2
"	mixed
"207/(-138) - (-1)/((-14)/(-17))
"	"-2/7
"	mixed
"(-3)/((-19)/(-4) + (-29 - -25))
"	"-4
"	mixed
"(3/(-15))/(1/(-2))
"	"2/5
"	mixed
"306/(-144) - (-1 + (-21)/(-24))
"	"-2
"	mixed
"16 + (11 - (-6 + 25))
"	"8
"	mixed
"(-32)/216*6/(-4)
"	"2/9
"	mixed
"-2 - (-3 + (-8)/((-16)/5))
"	"-3/2
"	mixed
"(-19)/((-2736)/(-81))*2/(-3)
"	"3/8
"	mixed
"16/21 - (2210/273 - 8)
"	"2/3
"	mixed
"12/(-78) - 159/(-273)
"	"3/7
"	mixed
"(-36)/9*(2 + 6/(-4))
"	"-2
"	mixed
"(1/3)/((36/8)/(-9))
"	"-2/3
"	mixed
"(5 + (-65)/15)*-6
"	"-4
"	mixed
"4/(-12) - -1*(-11)/(-15)
"	"2/5
"	mixed
"(-16 - -20)/(6/1)
"	"2/3
"	mixed
"(-5)/(-10)*(0 - 3 - -3)
"	"0
"	mixed
"2/(-2 - 0)*(5 - -2)
"	"-7
"	mixed
"8/(-4) - 1 - -7
"	"4
"	mixed
"6/45 - (-56)/30
"	"2
"	mixed
"(-7)/(-6) - 9/6
"	"-1/3
"	mixed
"10 - -1 - 97/9
"	"2/9
"	mixed
"5/(420/54) - (-2)/(-14)
"	"1/2
"	mixed
"2 - -1 - (-32 - -40)
"	"-5
"	mixed
"480/(-336) + 6/14
"	"-1
"	mixed
"(-2)/(6 - 115/20)
"	"-8
"	mixed
"(-174)/(-54) - 4 - 4/(-4)
"	"2/9
"	mixed
"(2 - (-28)/(-6))*54/72
"	"-2
"	mixed
"(-14)/30 - ((-230)/(-25) - 9)
"	"-2/3
"	mixed
"5*((-28)/(-175))/((-6)/(-15))
"	"2
"	mixed
"365/(-75) - 2/60*4
"	"-5
"	mixed
"3*((-8)/20 - (-2)/30)
"	"-1
"	mixed
"(2 - 11/6)/(1/(-1))
"	"-1/6
"	mixed
"(120/140)/(15/(-140))
"	"-8
"	mixed
"(12/30)/(2/10)
"	"2
"	mixed
"((8/(-3))/(-2))/(-5 + 1)
"	"-1/3
"	mixed
"(-3)/12 - 2/4
"	"-3/4
"	mixed
"1/(-15) + (-5 - (-84)/18)
"	"-2/5
"	mixed
"(-21)/(-308) - (-1)/(-4)
"	"-2/11
"	mixed
"11 - 34*(-12)/(-24)
"	"-6
"	mixed
"(9/(-6))/((-3)/(-6))
"	"-3
"	mixed
"(-4)/26 - (-67)/13
"	"5
"	mixed
"6 - (-4 + 0)*-1
"	"2
"	mixed
"-4 - 51/(-9) - 3/(-9)
"	"2
"	mixed
"-7 + 12 - (-15)/(-24)*10
"	"-5/4
"	mixed
"(-483)/92 - 6/8
"	"-6
"	mixed
"-14*(44/7 + -6)
"	"-4
"	mixed
"(0 + 1/(-3))/(49/(-735))
"	"5
"	mixed
"8 + (5/(-2))/(4/8)
"	"3
"	mixed
"(6/(-4))/(15 - 273/14)
"	"1/3
"	mixed
"4/(-14) + (21 - 21)
"	"-2/7
"	mixed
"(1/(-10)*-5)/((-14)/(-12))
"	"3/7
"	mixed
"(-15)/9 - ((-16)/(-4))/(-2)
"	"1/3
"	mixed
"(20/6 + -3)*-15
"	"-5
"	mixed
"58/(-18) - (-33)/(13 - 2)
"	"-2/9
"	mixed
"16 - 8/(8/9)
"	"7
"	mixed
"64/288 - (-10)/36
"	"1/2
"	mixed
"(-9)/6*((-150)/(-5))/5
"	"-9
"	mixed
"(3 + 0)/(-7 - -8)
"	"3
"	mixed
"(-9)/3*7/63
"	"-1/3
"	mixed
"0 + 1 - (2 + (-15)/6)
"	"3/2
"	mixed
"(-3 + 1)*2*(-3)/(-3)
"	"-4
"	mixed
"(4 - (-7 + 3 + 9)) + -2
"	"-3
"	mixed
"(3/10)/((-13)/(260/(-24)))
"	"1/4
"	mixed
"2/14*((-2)/2)/(-1)
"	"1/7
"	mixed
"(-12 + 8)/((-6)/11) + -7
"	"1/3
"	mixed
"1/6*(-11 + 10 + 3)
"	"1/3
"	mixed
"6 - (-22)/(-4)*2
"	"-5
"	mixed
"(-14 - -9) + (-282)/(-54)
"	"2/9
"	mixed
"15/4 - 4 - 0/(-2)
"	"-1/4
"	mixed
"(-362)/905 + 12/5
"	"2
"	mixed
"3/((-7)/(-6 - 1))
"	"3
"	mixed
"(5 + 2 - 4)/((-12)/(-16))
"	"4
"	mixed
"-7 + 3/4 - (-4)/16
"	"-6
"	mixed
"(-1 - 2/(-3)) + 40/(-15)
"	"-3
"	mixed
"(4/(-54))/((-34)/204)
"	"4/9
"	mixed
"13 + -12 + (0 - -1)
"	"2
"	mixed
"(-2)/(1 + (-110)/5)
"	"2/21
"	mixed
"3 + (69/(-9) - (-3)/1)
"	"-5/3
"	mixed
"-3 + (455/20)/7
"	"1/4
"	mixed
"(-1)/((-19)/(-2))*1
"	"-2/19
"	mixed
"(-5)/(-6) - 2/((-12)/(-6))
"	"-1/6
"	mixed
"8 + 12/((-11)/11)
"	"-4
"	mixed
"(3/(-9))/((-7)/(-42))*4
"	"-8
"	mixed
"(-14 - -7) + 53/8
"	"-3/8
"	mixed
"(2 - -2)/(23 + -17)
"	"2/3
"	mixed
"((-6)/(-15))/(88/330)
"	"3/2
"	mixed
"(-36)/(-6)*55/66
"	"5
"	mixed
"1*-7 - (-10 + 72/21)
"	"-3/7
"	mixed
"4 + 51/(-12) + (-210)/(-120)
"	"3/2
"	mixed
"20/(-8) - (-2)/(-4)
"	"-3
"	mixed
"8/40 + 18/(-40)
"	"-1/4
"	mixed
"(-82)/26 + (-3)/(-1)
"	"-2/13
"	mixed
"(8 - (-4 - -11))/(-7 + 12)
"	"1/5
"	mixed
"5 + ((-605)/(-11))/(-11)
"	"0
"	mixed
"(-2)/(6/9)*(7 - 4)
"	"-9
"	mixed
"1/8 - ((-1710)/144 - -6)
"	"6
"	mixed
"(-703)/76 + (5 - -4)
"	"-1/4
"	mixed
"3 + (-2)/12*100/6
"	"2/9
"	mixed
"((0 - 1)/1)/(15/12)
"	"-4/5
"	mixed
"((-4)/(-2))/((440/30)/22)
"	"3
"	mixed
"(5/15)/(8/(-24))
"	"-1
"	mixed
"(45/(-10) - -6)/(6/(-4))
"	"-1
"	mixed
"2/19 + (-33)/(-228)
"	"1/4
"	mixed
"((-4)/(-20))/(3/(-5))
"	"-1/3
"	mixed
"(-54)/(-270) - (-6)/(-10)
"	"-2/5
"	mixed
"-6*(-2 + (-32)/(-12))
"	"-4
"	mixed
"-12*6/(-24)*(-25)/45
"	"-5/3
"	mixed
"2/7 - 36/28
"	"-1
"	mixed
"((-1064)/(-1995))/(6/5)
"	"4/9
"	mixed
"((-12)/10)/(-2) + 102/(-170)
"	"0
"	mixed
"-4 + (10/25)/(5/50)
"	"0
"	mixed
"(-6 + 133/21)*162/(-45)
"	"-6/5
"	mixed
"1*270/(-33) + (1 - -7)
"	"-2/11
"	mixed
"(-74)/(-19) - 4/(-38)
"	"4
"	mixed
"-4*(-3)/36*-3
"	"-1
"	mixed
"(-531)/(-75) + (18/(-2) - -2)
"	"2/25
"	mixed
"(-2)/(-3) + 160/(-96)
"	"-1
"	mixed
"1/3*((-8)/(-2) + -1)
"	"1
"	mixed
"(-7)/((-105)/(-6))*(-110)/154
"	"2/7
"	mixed
"(2/10)/(-21 + (-860)/(-40))
"	"2/5
"	mixed
"1 - (-30)/5*10/(-12)
"	"-4
"	mixed
"((-16)/(-6))/((-28)/42)
"	"-4
"	mixed
"-2*(6 - -2*91/(-28))
"	"1
"	mixed
"5*(3 + 6)/9
"	"5
"	mixed
"(-6)/(-2) + (-138)/42
"	"-2/7
"	mixed
"(-1 - -5) + -116*9/270
"	"2/15
"	mixed
"-8*(-4 + 0 - 390/(-104))
"	"2
"	mixed
"2/(16/(-12))*(-16)/(-6)
"	"-4
"	mixed
"(-1 - 10 - -6) + 14
"	"9
"	mixed
"((-2)/(-72))/(85/340)
"	"1/9
"	mixed
"-2 + (-1 - -2 - 0/(-1))
"	"-1
"	mixed
"(-6)/(-12)*(10 + 0)
"	"5
"	mixed
"((-6)/20)/1*(-226)/339
"	"1/5
"	mixed
"(2/(-11))/(24/(-66))*0
"	"0
"	mixed
"2 + 9 - 24 - 6/(-2)
"	"-10
"	mixed
"6/(-7)*9/(648/(-112))
"	"4/3
"	mixed
"6/8*392/147
"	"2
"	mixed
"(-6 + (-152)/(-72)*3)*6
"	"2
"	mixed
"(-1)/(30/4) + 3910/(-28050)
"	"-3/11
"	mixed
"((-13)/(-8) + -2)*2/(-3)
"	"1/4
"	mixed
"2/6*(-2 - 4)
"	"-2
"	mixed
"(1/(-3) + 0)/((-223)/4014)
"	"6
"	mixed
"(-44)/(-4) + -5 - 4
"	"2
"	mixed
"-3 + (-2 - -3)*-1
"	"-4
"	mixed
"(25 + -28)*(12/9 - 0)
"	"-4
"	mixed
"(-8 - -17) + -16 - -1
"	"-6
"	mixed
"(-1 + 1 - 0) + (-29)/29
"	"-1
"	mixed
"(-1)/(-2) + 285/(-114)
"	"-2
"	mixed
"84/(-30)*(14/4 + -1)
"	"-7
"	mixed
"(1/(-2))/(216/(-144))
"	"1/3
"	mixed
"2 - -3 - 6003/1173
"	"-2/17
"	mixed
"(-2)/10 - (-21)/105
"	"0
"	mixed
"(-740)/(-90) - 4*2
"	"2/9
"	mixed
"(-6)/10*(-1)/3
"	"1/5
"	mixed
"2/(-10)*(-405)/(-486)
"	"-1/6
"	mixed
"-6 + (0/4)/4 + 4
"	"-2
"	mixed
"(-38)/(-14) - 3 - (-48)/21
"	"2
"	mixed
"10*(-1 + 6/5) + -3
"	"-1
"	mixed
"(5 - (-308)/(-55)) + (-42)/5
"	"-9
"	mixed
"(-1)/(-2) + 45/(-6) + 2
"	"-5
"	mixed
"17/((-306)/(-63))*(-1)/(-14)
"	"1/4
"	mixed
"(-10)/8*14/(-140)
"	"1/8
"	mixed
"34/(-12) - (10 - 13)
"	"1/6
"	mixed
"(2 + (-60)/21)/(-3)
"	"2/7
"	mixed
"((-16)/12)/((-8)/(-18))
"	"-3
"	mixed
"(-5)/3*(-7)/(28/(-12))
"	"-5
"	mixed
"(-366)/(-126) - (8 + -1 - 4)
"	"-2/21
"	mixed
"1/((-3)/(4 - 1))
"	"-1
"	mixed
"(-8)/3*(-39)/26
"	"4
"	mixed
"(1 - 0)*-3*-1 - 0
"	"3
"	mixed
"532/(-126) - (-2)/9
"	"-4
"	mixed
"(2/3)/(8/48)
"	"4
"	mixed
"3 + (-17)/5 + (-180)/50
"	"-4
"	mixed
"1 - (-52)/(-5)*22/264
"	"2/15
"	mixed
"(-6 - 52/(-8))/(0 - 2)
"	"-1/4
"	mixed
"((-27)/((-243)/12))/10
"	"2/15
"	mixed
"(-55)/30 + (1 - -1)
"	"1/6
"	mixed
"(-1)/(-3)*(-9)/(-2)
"	"3/2
"	mixed
"(-10)/(-40) - (-11)/4
"	"3
"	mixed
"((-180)/(-57) + -3)*(-34)/(-51)
"	"2/19
"	mixed
"(112 - 111) + (-1 - 2)*-1
"	"4
"	mixed
"52/(-403) - 6/(-93)
"	"-2/31
"	mixed
"2*4*(-3)/72
"	"-1/3
"	mixed
"((-18)/42 - 1) + 4/4
"	"-3/7
"	mixed
"(6 + -2)*(-4)/16
"	"-1
"	mixed
"(30/10)/(2/(2/15))
"	"1/5
"	mixed
"-6*(-9)/(-648)*8/(-6)
"	"1/9
"	mixed
"9 - 4 - 8 - -6
"	"3
"	mixed
"(-70)/15 + (-2)/6
"	"-5
"	mixed
"((-27)/6 - -5)/((-5)/2)
"	"-1/5
"	mixed
"(-48)/(-30) + (-8)/5
"	"0
"	mixed
"(28/8)/(-7) + 15/2
"	"7
"	mixed
"((-8)/9)/(-8) + 2/63
"	"1/7
"	mixed
"14/20*25/70
"	"1/4
"	mixed
"(-810)/81 - 49/(-5)
"	"-1/5
"	mixed
"4/(-14) - 690/(-161)
"	"4
"	mixed
"((-2)/(-6))/((-6)/72)
"	"-4
"	mixed
"10/(-4) + 40/(-80)
"	"-3
"	mixed
"2/(-21)*9/(-6)
"	"1/7
"	mixed
"(-3)/24 + 1 - 7/56
"	"3/4
"	mixed
"-2 + (2/(-22) - (-1281)/539)
"	"2/7
"	mixed
"2*(68/595 + (-2)/5)
"	"-4/7
"	mixed
"-5 + 13/(39/18)
"	"1
"	mixed
"5 + (-2 + -2 - 1/(-1))
"	"2
"	mixed
"(-6)/(-15)*(20/8 - 4)
"	"-3/5
"	mixed
"(-2)/(-5 - -21*(-1)/(-4))
"	"-8
"	mixed
"((-2)/(-8))/(3/(-36))
"	"-3
"	mixed
"413/(-118)*(-24)/(-98)
"	"-6/7
"	mixed
"9*(-6)/(-27)*(-1)/(-2)
"	"1
"	mixed
"4/(-2) - (-55)/22
"	"1/2
"	mixed
"(9/(162/(-24)))/((-20)/6)
"	"2/5
"	mixed
"(-2)/(-6)*(-94)/141
"	"-2/9
"	mixed
"(-39)/(-14) - (-2)/(-7)
"	"5/2
"	mixed
"2 + (-40)/22 + 106/22
"	"5
"	mixed
"(648/(-5))/12 + (-3)/15
"	"-11
"	mixed
"((-177)/118)/((-2)/(-4))
"	"-3
"	mixed
"-1*3/121*11
"	"-3/11
"	mixed
"((-16)/24)/(((-10)/12)/(-5))
"	"-4
"	mixed
"(1/(-7)*3)/((-10)/(-35))
"	"-3/2
"	mixed
"6/(-12) + 51*5/30
"	"8
"	mixed
"(-2976)/4488 - 14/(-119)
"	"-6/11
"	mixed
"0 - -1 - (2114/105 + -19)
"	"-2/15
"	mixed
"14/77 - 810/99
"	"-8
"	mixed
"-1*2*(-2)/24
"	"1/6
"	mixed
"3/(-9) + (-33)/(-153)
"	"-2/17
"	mixed
"10/25*26/52
"	"1/5
"	mixed
"4*(-4)/(-32) - (-4)/(-6)
"	"-1/6
"	mixed
"(8/(-14))/((-144)/56 - -4)
"	"-2/5
"	mixed
"((-4)/15)/(2 - 40/15)
"	"2/5
"	mixed
"990/(-255) + (-2)/17
"	"-4
"	mixed
"(-8)/(-6)*(-5 - (-21)/6)
"	"-2
"	mixed
"-12*(-3)/(-108)*-4
"	"4/3
"	mixed
"(13/(-26))/(((-9)/48)/(-3))
"	"-8
"	mixed
"(0 - 1/1)/(1/(-5))
"	"5
"	mixed
"16/9 - (-4 + (-102)/(-27))
"	"2
"	mixed
"((75/10)/5)/((-5)/4)
"	"-6/5
"	mixed
"(1 - 4)/(27/36)
"	"-4
"	mixed
"(-57)/(-9) + 48/72
"	"7
"	mixed
"7/(-7)*(0 - -5)*1
"	"-5
"	mixed
"(-11)/55*(0 + 2 + -1)
"	"-1/5
"	mixed
"(-2)/((-3)/(-6)*10)
"	"-2/5
"	mixed
"(-38)/(-361) + (-93)/(-19)
"	"5
"	mixed
"(-1 + 36)*23/161
"	"5
"	mixed
"(-204)/20 - (-154)/70
"	"-8
"	mixed
"(-2)/(-12) - (-8)/(48/(-5))
"	"-2/3
"	mixed
"((-4)/(-10))/(((-21)/(-35))/(-1))
"	"-2/3
"	mixed
"-2*(-3)/14*-7
"	"-3
"	mixed
"(-2 - -4 - 0)/(11 + 7)
"	"1/9
"	mixed
"(-22)/110 + (-12)/(-10)
"	"1
"	mixed
"((-25)/(-10))/5 - 70/196
"	"1/7
"	mixed
"(-1 - (-14)/2)/(-16 - -18)
"	"3
"	mixed
"(-6)/(-5)*85/34 + -2
"	"1
"	mixed
"-1 - (4 + 3) - (-7 + 3)
"	"-4
"	mixed
"(0 - 15)/3 - (-8 + -2)
"	"5
"	mixed
"4/(-10) + 36/(-60)
"	"-1
"	mixed
"(-27)/(-18)*(-4)/(-3)
"	"2
"	mixed
"63/(-567) - 5/36
"	"-1/4
"	mixed
"(156/65 + -2)*-3*5
"	"-6
"	mixed
"(2 + 1)*13/(-39)
"	"-1
"	mixed
"0*(-5)/(75/5)
"	"0
"	mixed
"-3*22/108 - 2/(-4)
"	"-1/9
"	mixed
"((-360)/66 - -6)/((-3)/(-33))
"	"6
"	mixed
"-2*2 + 270/63
"	"2/7
"	mixed
"(((-300)/(-26))/3 - 1) + -3
"	"-2/13
"	mixed
"(0 + 36/16)*56/42
"	"3
"	mixed
"((-13)/(-4) + -2)*2*2
"	"5
"	mixed
"(-4)/24*9/(-2)
"	"3/4
"	mixed
"1 + (3/(-3) - (-1)/3)
"	"1/3
"	mixed
"(((-27)/(-12))/(-9))/((-7)/84)
"	"3
"	mixed
"14/(-63)*1/(-1)
"	"2/9
"	mixed
"(-81)/(-9)*(-1)/3 - -4
"	"1
"	mixed
"424/(-56) - -5 - (0 - 2)
"	"-4/7
"	mixed
"14/(-6)*168/(-196)
"	"2
"	mixed
"(-4)/(-6) + (-21)/((-7371)/(-180))
"	"2/13
"	mixed
"(8/6)/(24/54)
"	"3
"	mixed
"((-2)/(-2))/(4/(-12))
"	"-3
"	mixed
"(1957/399 + -5)/((-2)/(-9))
"	"-3/7
"	mixed
"-4*9/(-12)*(-28)/168
"	"-1/2
"	mixed
"(-1)/(-1 - (-9)/12)
"	"4
"	mixed
"135/24 - 6 - 58/16
"	"-4
"	mixed
"(-15)/(-30)*3/(-6)
"	"-1/4
"	mixed
"12/1 - (-7070)/(-595)
"	"2/17
"	mixed
"6 - 6/(-15)*(-45)/6
"	"3
"	mixed
"(-5)/2*(-11)/((-275)/30)
"	"-3
"	mixed
"((-276)/483)/((-16)/14 + 2)
"	"-2/3
"	mixed
"13 + -14 + 6/(-3)
"	"-3
"	mixed
"2 - (0 - 1)*(-3 + 4)
"	"3
"	mixed
"7/(-3) + (27 - 24)
"	"2/3
"	mixed
"5/(1*-20) + (-5)/(-12)
"	"1/6
"	mixed
"28/(-8) - 7/(-14)
"	"-3
"	mixed
"((-28)/84)/(1/11) - -5
"	"4/3
"	mixed
"(18/27)/((-2)/(-9))
"	"3
"	mixed
"(-9)/(108/(-40)) - 5
"	"-5/3
"	mixed
"9 + (-8)/(6/1 - 4)
"	"5
"	mixed
"(6/(-3) - 0)*70/84
"	"-5/3
"	mixed
"-2*1*(-9)/63*-14
"	"-4
"	mixed
"-3 + 3*(-2)/(-6)
"	"-2
"	mixed
"35/(-72) + (-264)/(-704)
"	"-1/9
"	mixed
"(-6)/15*(-105)/70
"	"3/5
"	mixed
"(-4 - (-1 - -1)) + 7 + -1
"	"2
"	mixed
"(-22)/24 - 15*(-3)/36
"	"1/3
"	mixed
"0*((-4)/32*-26 - 3)
"	"0
"	mixed
"(2 - 9/9) + (-26)/22
"	"-2/11
"	mixed
"126/90*15/(-6)
"	"-7/2
"	mixed
"(-34)/68 + (-14)/(-12)
"	"2/3
"	mixed
"3/30*(30 + -20)
"	"1
"	mixed
"(5 - (-22)/(-4))/(18/16)
"	"-4/9
"	mixed
"(-9)/(-6)*108/(-567)
"	"-2/7
"	mixed
"(-18)/84 - (-7)/98
"	"-1/7
"	mixed
"(-8)/((-24)/9) - 4
"	"-1
"	mixed
"-1 + (-14)/(-2)*(-42)/(-42)
"	"6
"	mixed
"(2/3)/((-26)/6)
"	"-2/13
"	mixed
