-1165791*-1.3	1515528.3	mul
-0.2*0.0746445	-0.0149289	mul
96*40921	3928416	mul
-0.02117*-933	19.75161	mul
1104*216	238464	mul
-16603685*2	-33207370	mul
-293*-43626	12782418	mul
318749*-0.07	-22312.43	mul
3167584*0.3	950275.2	mul
29*757106	21956074	mul
-11*-4.43784	48.81624	mul
-14487.38*14	-202823.32	mul
-127*-91387	11606149	mul
160.8*1.7	273.36	mul
14*438049	6132686	mul
-27.9737*-18	503.5266	mul
-1*-0.0626998	0.0626998	mul
-24.9*18848	-469315.2	mul
5*135088.1	675440.5	mul
0.06908*-20	-1.3816	mul
5*-6654.82	-33274.1	mul
-4677.5*0.15	-701.625	mul
-0.030936*1.58	-0.04887888	mul
-14394018*3	-43182054	mul
-5.23195*-0.3	1.569585	mul
-55*-11697	643335	mul
5.6774*111	630.1914	mul
-42393.8*0.07	-2967.566	mul
-330.6*2293	-758065.8	mul
-1.2*-969.54	1163.448	mul
0.017175*-149	-2.559075	mul
3258925*0.1	325892.5	mul
511*-21.3	-10884.3	mul
-2433177*-2	4866354	mul
22.4*-4.826	-108.1024	mul
-0.3*48960.35	-14688.105	mul
945.4*-678	-640981.2	mul
-5*491421.7	-2457108.5	mul
7712414*1	7712414	mul
7*-0.954528	-6.681696	mul
-0.0343189*0.14	-0.004804646	mul
0.375*15599	5849.625	mul
3.344*-5420	-18124.48	mul
-266720.3*0.4	-106688.12	mul
-2.2*-581.85	1280.07	mul
298*-173.73	-51771.54	mul
0.9*611072	549964.8	mul
3870787*-0.4	-1548314.8	mul
0.7624*63.1	48.10744	mul
-0.2213*2788	-616.9844	mul
0.088*-0.07412	-0.00652256	mul
1.59*1186.1	1885.899	mul
1026876*3	3080628	mul
49*280.6	13749.4	mul
-2*40.89089	-81.78178	mul
7.677*1595	12244.815	mul
-91.2*-15.328	1397.9136	mul
0.0628678*-0.05	-0.00314339	mul
-17*0.011526	-0.195942	mul
8816*-2.13	-18778.08	mul
-7.78*-334.1	2599.298	mul
0.4*-863684	-345473.6	mul
-8596.1*12	-103153.2	mul
-17188*-0.42	7218.96	mul
28118950*-1	-28118950	mul
-41*-82628	3387748	mul
0.3*3.897505	1.1692515	mul
-2786108*1	-2786108	mul
-3*-0.057743	0.173229	mul
584*-0.03974	-23.20816	mul
-1*268930.3	-268930.3	mul
-5827668*0.1	-582766.8	mul
5.039*-255.8	-1288.9762	mul
203*-1.0321	-209.5163	mul
9112*1617	14734104	mul
-86302.6*-2	172605.2	mul
-1179*-107.91	127225.89	mul
3*2506.636	7519.908	mul
0.5*4.457996	2.228998	mul
-4735803*-0.1	473580.3	mul
810*-10089	-8172090	mul
0.095*-1.04869	-0.09962555	mul
-0.005*-301.302	1.50651	mul
-161926*-41	6638966	mul
1315938*-0.07	-92115.66	mul
303.368*-68	-20629.024	mul
2.12*-1561	-3309.32	mul
-34*166350	-5655900	mul
63.789*-86	-5485.854	mul
-17*53.5641	-910.5897	mul
-0.3*1980.761	-594.2283	mul
1247359*-0.08	-99788.72	mul
4.4*202.51	891.044	mul
-114176*-10	1141760	mul
177*-7.704	-1363.608	mul
-5*-2171638	10858190	mul
3*4.726383	14.179149	mul
-19721609*5	-98608045	mul
-3.592*5603	-20125.976	mul
-1891499*-4	7565996	mul
2*-2402835	-4805670	mul
-47*2320.6	-109068.2	mul
-0.3*-556080	166824	mul
-4.534*2621	-11883.614	mul
21495169*-0.2	-4299033.8	mul
0.0462*-1.372	-0.0633864	mul
0.1*230.2404	23.02404	mul
-74569*0.031	-2311.639	mul
-12934*-0.0838	1083.8692	mul
-165272*-70	11569040	mul
5*-1359196	-6795980	mul
3061047*-0.2	-612209.4	mul
-241835*-0.09	21765.15	mul
0.9*1981226	1783103.4	mul
-651869.7*-0.1	65186.97	mul
-1.9*853.627	-1621.8913	mul
-0.6*-2456.89	1474.134	mul
14014080*-1	-14014080	mul
146*0.019905	2.90613	mul
0.52*-20476	-10647.52	mul
62.5*-23582	-1473875	mul
-17*22198	-377366	mul
-657082*5	-3285410	mul
2.205*122	269.01	mul
-1.44237*-34	49.04058	mul
4.249777*0.1	0.4249777	mul
-4*88804	-355216	mul
14*105948	1483272	mul
-19.3532*0.004	-0.0774128	mul
-0.019815*-9.1	0.1803165	mul
-4*-23.72994	94.91976	mul
-979*0.0318	-31.1322	mul
2441.196*0.07	170.88372	mul
-1040741.1*2	-2081482.2	mul
0.5*-3973815	-1986907.5	mul
-4.69*-330	1547.7	mul
539415*-21	-11327715	mul
-546129.7*-0.5	273064.85	mul
-3639*-1.26	4585.14	mul
17.4*-50870	-885138	mul
-0.3*-4255331	1276599.3	mul
186*-6810	-1266660	mul
2*-1224920	-2449840	mul
-14112*0.61	-8608.32	mul
-7677*-0.573	4398.921	mul
5*-3867401	-19337005	mul
0.5*1326.126	663.063	mul
-594*12.82	-7615.08	mul
35*247485	8661975	mul
234194.66*5	1170973.3	mul
764244*-7	-5349708	mul
-0.4*0.1269057	-0.05076228	mul
-919*-1.8028	1656.7732	mul
-0.17487*-20.7	3.619809	mul
77*-0.203008	-15.631616	mul
95425*-0.29	-27673.25	mul
375.22*53	19886.66	mul
5*3571160	17855800	mul
0.3*-1292554	-387766.2	mul
0.069716*-0.45	-0.0313722	mul
3280453*0.5	1640226.5	mul
-0.041142*-2.4	0.0987408	mul
-1276.8*0.459	-586.0512	mul
-0.00310279*2	-0.00620558	mul
-2952*-0.002	5.904	mul
0.00510893*0.2	0.001021786	mul
0.1*-2834667	-283466.7	mul
6*432141	2592846	mul
-52*-5844	303888	mul
-0.145*0.013141	-0.001905445	mul
2.1054*-264	-555.8256	mul
3.038*31.3	95.0894	mul
3.0235056*2	6.0470112	mul
0.07359*-26.84	-1.9751556	mul
0.18*-355.25	-63.945	mul
-0.7070662*2	-1.4141324	mul
-2.029297*-3	6.087891	mul
26597*-0.111	-2952.267	mul
5413.85*-1	-5413.85	mul
0.841*-238	-200.158	mul
-3867*-0.2501	967.1367	mul
4*379620	1518480	mul
-1523.498*0.3	-457.0494	mul
-0.7*2058.27	-1440.789	mul
-0.2*-237910	47582	mul
-0.02305*344	-7.9292	mul
1627.7*0.256	416.6912	mul
9237751*5	46188755	mul
0.08809*86.8	7.646212	mul
-13.49*392.3	-5292.127	mul
16730227*-2	-33460454	mul
2158*-0.0477	-102.9366	mul
-86*161.18	-13861.48	mul
6.27267*5	31.36335	mul
-165*-1086.51	179274.15	mul
-5*-2010462	10052310	mul
1*-1762065	-1762065	mul
46.89*-365	-17114.85	mul
-0.2125869*-0.3	0.06377607	mul
0.4*-3496.551	-1398.6204	mul
3*-37.5663	-112.6989	mul
5*-4725.538	-23627.69	mul
0.36*-1209.58	-435.4488	mul
-6730013*0.4	-2692005.2	mul
340*-19839	-6745260	mul
0.156*13803	2153.268	mul
288.0762*-4	-1152.3048	mul
-0.1*165.671	-16.5671	mul
8263023*3	24789069	mul
541*-17118	-9260838	mul
-25627*-0.043	1101.961	mul
-123*-58.17	7154.91	mul
0.007*-94471	-661.297	mul
-0.2*3030529	-606105.8	mul
1.6*-160.1	-256.16	mul
558*138.54	77305.32	mul
-16443*2.5	-41107.5	mul
1.5*-73.8721	-110.80815	mul
-1*-1248991	1248991	mul
581*-0.07626	-44.30706	mul
0.041*145281	5956.521	mul
21*0.0445771	0.9361191	mul
-9773*-6.77	66163.21	mul
387928*-11	-4267208	mul
1.253*-6215	-7787.395	mul
4103*326	1337578	mul
332*-1.142	-379.144	mul
0.1*135899	13589.9	mul
-2148134.9*-0.1	214813.49	mul
-0.043077*106	-4.566162	mul
-13202863*-2	26405726	mul
-1923459*-4	7693836	mul
3*3.195652	9.586956	mul
-4717*-0.1135	535.3795	mul
-24.9*0.8454	-21.05046	mul
-3*448382	-1345146	mul
13926043*0.3	4177812.9	mul
-283468*-0.2	56693.6	mul
-5168*-514	2656352	mul
17388167*-1	-17388167	mul
367*-34356	-12608652	mul
742.5*0.0275	20.41875	mul
-0.05913*-3373	199.44549	mul
28.62*0.34	9.7308	mul
4.4*35623	156741.2	mul
0.06*-1216834	-73010.04	mul
-0.097*-9.4484	0.9164948	mul
0.62*304464	188767.68	mul
-4635*130.4	-604404	mul
-0.3241*-0.0532	0.01724212	mul
-763*-1116	851508	mul
-2.08*43.252	-89.96416	mul
-1312*-773	1014176	mul
-6*-412913	2477478	mul
-6482.37*-0.9	5834.133	mul
-3890*1.15	-4473.5	mul
3.2*28.3441	90.70112	mul
-3*-3615.342	10846.026	mul
407273*15	6109095	mul
7*-270.354	-1892.478	mul
-12669*0.161	-2039.709	mul
-28745.738*-2	57491.476	mul
459.7*-93	-42752.1	mul
47289*135	6384015	mul
-0.391312*4	-1.565248	mul
-54926*-0.48	26364.48	mul
0.177*-4714	-834.378	mul
1.5529*70.3	109.16887	mul
-0.261*-405.98	105.96078	mul
-425*26.7	-11347.5	mul
0.13*-383529	-49858.77	mul
0.01462*-2047	-29.92714	mul
564.1*1.85	1043.585	mul
17.6*6852	120595.2	mul
-12*-0.573665	6.88398	mul
5.4*-28329	-152976.6	mul
304.78*388	118254.64	mul
-2166*133.7	-289594.2	mul
-69408*139	-9647712	mul
-3.7908*-0.112	0.4245696	mul
0.196*-40914	-8019.144	mul
0.03*84066	2521.98	mul
0.0944117*-22	-2.0770574	mul
-1621286*13	-21076718	mul
-0.2*12667.81	-2533.562	mul
-0.4*0.1533419	-0.06133676	mul
715*0.8609	615.5435	mul
-818.985*-0.2	163.797	mul
-3*-0.2645608	0.7936824	mul
-312706*6	-1876236	mul
-19010131*-0.3	5703039.3	mul
-15718*-1.71	26877.78	mul
-7935*38.3	-303910.5	mul
-93523*-88	8230024	mul
-4156*0.0017	-7.0652	mul
0.2128*5.6	1.19168	mul
-30793*-0.128	3941.504	mul
16*7.30698	116.91168	mul
0*131162	0	mul
-4488.1*39	-175035.9	mul
-0.26*455815	-118511.9	mul
-7.90851*-5	39.54255	mul
310*0.06564	20.3484	mul
3845.95*-0.7	-2692.165	mul
0.051*-15.34	-0.78234	mul
-40731.2*-0.22	8960.864	mul
0*-1118414	0	mul
0.3*-0.2484048	-0.07452144	mul
-13.13*8439	-110804.07	mul
1176657*-3	-3529971	mul
848.1*-0.2463	-208.88703	mul
190468*53	10094804	mul
615*-266.21	-163719.15	mul
-1.528*-12016	18360.448	mul
114314*-143	-16346902	mul
-0.5*4409980	-2204990	mul
12*142.3466	1708.1592	mul
-64068.3*39	-2498663.7	mul
-11*85668	-942348	mul
165*-35805	-5907825	mul
104818*134	14045612	mul
3376*0.02929	98.88304	mul
275121*17	4677057	mul
754*-27.495	-20731.23	mul
89*-173965	-15482885	mul
-1.2*552810	-663372	mul
-4.627293*-0.4	1.8509172	mul
0.4*-1360885	-544354	mul
-235.7*-2023	476821.1	mul
0.469*-14.3	-6.7067	mul
-4*-4241425	16965700	mul
137*-81410	-11153170	mul
1159.223*-1	-1159.223	mul
0.274*-61751	-16919.774	mul
-0.3*-17.23643	5.170929	mul
0.5*-2.598463	-1.2992315	mul
-0.001*0.34045	-0.00034045	mul
-5581*2.37	-13226.97	mul
1055.98*-20	-21119.6	mul
707*12889	9112523	mul
-0.5*-240.521	120.2605	mul
-3.4*99732	-339088.8	mul
574062*0.07	40184.34	mul
-73*-214651	15669523	mul
-4*-1337487	5349948	mul
-1531759*-3	4595277	mul
-115*11.421	-1313.415	mul
0.2*1311435	262287	mul
-0.2596*5091	-1321.6236	mul
25414*0.777	19746.678	mul
23414*-3.15	-73754.1	mul
1803576.6*-3	-5410729.8	mul
0.47*-144500	-67915	mul
-18.5*-60247	1114569.5	mul
-3.433*0.0198	-0.0679734	mul
-0.4*-1.608839	0.6435356	mul
1938558*0.5	969279	mul
11972953*-3	-35918859	mul
-59120*0.01	-591.2	mul
198*50086	9917028	mul
-0.1675*-13520	2264.6	mul
0.0737*-2.839	-0.2092343	mul
5*1027491	5137455	mul
2*3337761	6675522	mul
0.2*-4391.219	-878.2438	mul
1*1268.62	1268.62	mul
-0.005*-102876	514.38	mul
4*1.20867	4.83468	mul
158033*0.073	11536.409	mul
-35*199514	-6982990	mul
0.94*1.3912	1.307728	mul
-9.64*-16567	159705.88	mul
1821879*8	14575032	mul
-0.044912*19.1	-0.8578192	mul
-4236837*-0.2	847367.4	mul
-0.008182*454	-3.714628	mul
-2*2232287	-4464574	mul
-569114*7	-3983798	mul
-2.6489932*-4	10.5959728	mul
-2*2380245	-4760490	mul
2822.7*-39.1	-110367.57	mul
-36.658358*4	-146.633432	mul
2*2479.9	4959.8	mul
-0.032589*0.25	-0.00814725	mul
-10.5*-144.267	1514.8035	mul
0.07*0.651348	0.04559436	mul
0.48*-0.012029	-0.00577392	mul
-0.5*-1408010	704005	mul
-1326099*7	-9282693	mul
0.5*1453290	726645	mul
-4*27240.68	-108962.72	mul
-18*-639855	11517390	mul
-0.65889*0.8	-0.527112	mul
-2*163.9459	-327.8918	mul
-0.0471*-0.462	0.0217602	mul
19007*-0.868	-16498.076	mul
-0.2427*366.5	-88.94955	mul
-2430257*5	-12151285	mul
-300*12866	-3859800	mul
0.4*3102055	1240822	mul
-117866*0.039	-4596.774	mul
5214*202	1053228	mul
101*7.459	753.359	mul
6.49*19889	129079.61	mul
393*6187	2431491	mul
-1.25449*7	-8.78143	mul
918764.3*-3	-2756292.9	mul
-0.2*-40.5024	8.10048	mul
3760784*0.3	1128235.2	mul
-242495*0.38	-92148.1	mul
2218.98*-4.9	-10873.002	mul
-19.88*0.1658	-3.296104	mul
0.5*-693063	-346531.5	mul
-16722.8*-0.4	6689.12	mul
251375*-0.34	-85467.5	mul
-0.2*640046	-128009.2	mul
-31*330013	-10230403	mul
-0.3*-27.5654	8.26962	mul
-9644905*0.3	-2893471.5	mul
2224.2*497	1105427.4	mul
0.4*1645094	658037.6	mul
12667741*-0.1	-1266774.1	mul
813*-0.10116	-82.24308	mul
1103*-19.7	-21729.1	mul
67066.57*0.3	20119.971	mul
1*-1110714	-1110714	mul
-0.1096588*-9	0.9869292	mul
12828.5*0.79	10134.515	mul
0.028*64644	1810.032	mul
381*-0.0663	-25.2603	mul
135*19.962	2694.87	mul
-4.83733*2	-9.67466	mul
-129.7*24.05	-3119.285	mul
106189*-181	-19220209	mul
-25.97*-4.055	105.30835	mul
-10.4426*-44	459.4744	mul
0.3*-1449.6	-434.88	mul
7*0.0115588	0.0809116	mul
6*-1091.854	-6551.124	mul
1600628*-1.3	-2080816.4	mul
-7038.333*0.2	-1407.6666	mul
15*242.68	3640.2	mul
1.025943*-0.4	-0.4103772	mul
-0.017*-20.9315	0.3558355	mul
-2.96*25252	-74745.92	mul
0.120144*16	1.922304	mul
1.9*-144300	-274170	mul
-0.0470158*-3.6	0.16925688	mul
16095*-2.42	-38949.9	mul
0.5128*-17.01	-8.722728	mul
1*-6403.1	-6403.1	mul
-6633.5*-5	33167.5	mul
-0.3*3572188	-1071656.4	mul
0.1*-30457.79	-3045.779	mul
-1726*-0.10087	174.10162	mul
-0.0455*-24448	1112.384	mul
-0.3*-3912971	1173891.3	mul
-0.8651*0.239	-0.2067589	mul
-0.1*-28190.92	2819.092	mul
0.075396*-148	-11.158608	mul
68*243.9	16585.2	mul
-494172*-0.1	49417.2	mul
-100069*37	-3702553	mul
12127*-278	-3371306	mul
-0.113*19868	-2245.084	mul
-0.014975*19	-0.284525	mul
-3.7424*-124	464.0576	mul
-69411.75*-0.4	27764.7	mul
-18.88868*5	-94.4434	mul
0.004*-0.15765	-0.0006306	mul
-20951*0.508	-10643.108	mul
-5*25360	-126800	mul
2*-233711	-467422	mul
-7.15*-0.02402	0.171743	mul
-24686964*-0.1	2468696.4	mul
17695.3*4	70781.2	mul
-0.02113*4.374	-0.09242262	mul
-0.4*-6296.92	2518.768	mul
-107621*65	-6995365	mul
-3095*-30.91	95666.45	mul
0.5*-18.50477	-9.252385	mul
-493*-0.3922	193.3546	mul
-0.3*2089178	-626753.4	mul
-3786770*-1	3786770	mul
-39*469055	-18293145	mul
15*63.8416	957.624	mul
-35.1*-1.9885	69.79635	mul
537.8*518	278580.4	mul
0.02054722*0.1	0.002054722	mul
-254306*0.11	-27973.66	mul
-61*15164	-925004	mul
2.3851*-1.45	-3.458395	mul
0.1*-0.199583	-0.0199583	mul
-1372.92*0.5	-686.46	mul
-13*-0.0561671	0.7301723	mul
-0.03774058*0	0	mul
-26.375*-36	949.5	mul
-1.216*8373	-10181.568	mul
-0.24*0.323596	-0.07766304	mul
2662340*-3	-7987020	mul
9275*343	3181325	mul
71.804*-25	-1795.1	mul
4097.9*352	1442460.8	mul
0.772*11.628	8.976816	mul
-17397550*-4	69590200	mul
-1699653*0	0	mul
-0.3860209*-0.06	0.023161254	mul
5*1775.193	8875.965	mul
-10*-2907	29070	mul
-195*43.8	-8541	mul
-3*-3193925	9581775	mul
-5.31*648	-3440.88	mul
3301.1*0.375	1237.9125	mul
-1*1.917293	-1.917293	mul
-844.27*-151	127484.77	mul
-0.32*585389	-187324.48	mul
-26.51*-4990	132284.9	mul
0.44*-89805	-39514.2	mul
-1.1*-165284	181812.4	mul
165212*-0.048	-7930.176	mul
-0.3821611*-4	1.5286444	mul
-0.3*-3781.886	1134.5658	mul
-0.5*639344	-319672	mul
244151*0.18	43947.18	mul
-0.2*1653405	-330681	mul
2363.886*-5	-11819.43	mul
-1209*0.2	-241.8	mul
1905.331*0.4	762.1324	mul
-3*1751379	-5254137	mul
-0.16*30.097	-4.81552	mul
-89981.4*-0.01	899.814	mul
45600*-0.3	-13680	mul
35*0.040081	1.402835	mul
-77700*-44	3418800	mul
874591*-2	-1749182	mul
9056.85*0.12	1086.822	mul
-475437*-0.02	9508.74	mul
-4.8*12.989	-62.3472	mul
34855*-17.8	-620419	mul
4797*52	249444	mul
-1077101*-0.5	538550.5	mul
25.23*669	16878.87	mul
0.113*-179543	-20288.359	mul
1.9*-50164.1	-95311.79	mul
0.5*1525824	762912	mul
239549*-3.3	-790511.7	mul
-368.3*-40	14732	mul
-0.2*-1324046	264809.2	mul
4.13*-1.6801	-6.938813	mul
463.15097*-0.5	-231.575485	mul
450.9218*0	0	mul
-0.0566506*0	0	mul
-6*-84231	505386	mul
-0.3*4847354	-1454206.2	mul
-75*0.158241	-11.868075	mul
-8.1*6160	-49896	mul
0.2*-3656059	-731211.8	mul
0.0449*23	1.0327	mul
-364*-0.32174	117.11336	mul
12590.184*-2	-25180.368	mul
1942*-1488	-2889696	mul
-375155*7	-2626085	mul
1*12.45832	12.45832	mul
-0.03*0.2002595	-0.006007785	mul
1*88585	88585	mul
-28.02*-1527	42786.54	mul
40939*-1.39	-56905.21	mul
-0.4*-3839137	1535654.8	mul
-0.1*-1221367	122136.7	mul
-1125.52*-7	7878.64	mul
-271*-1.0019	271.5149	mul
3.5962*209	751.6058	mul
32.607*98	3195.486	mul
0.5*-778150	-389075	mul
-7977.7*-0.37	2951.749	mul
-0.094*-6409	602.446	mul
